region;route;county
PA;PA845;Mercer
PA;PA846;Mercer
PA;PA965;Mercer
PA;US22;Mifflin
PA;US322;Mifflin
PA;US522;Mifflin
PA;PA103;Mifflin
PA;PA305;Mifflin
PA;PA333;Mifflin
PA;PA655;Mifflin
PA;PA747;Mifflin
PA;I-80;Monroe
PA;I-380;Monroe
PA;US209;Monroe
PA;PA33;Monroe
PA;PA115;Monroe
PA;PA191;Monroe
PA;PA196;Monroe
PA;PA314;Monroe
PA;PA390;Monroe
PA;PA402;Monroe
PA;PA423;Monroe
PA;PA435;Monroe
PA;PA447;Monroe
PA;PA507;Monroe
PA;PA534;Monroe
PA;PA611;Monroe
PA;PA715;Monroe
PA;PA903;Monroe
PA;PA940;Monroe
PA;I-76;Montgomery
PA;I-276;Montgomery
PA;I-476;Montgomery
PA;US1;Montgomery
PA;US30;Montgomery
PA;US202;Montgomery
PA;US422;Montgomery
PA;PA23;Montgomery
PA;PA29;Montgomery
PA;PA63;Montgomery
PA;PA73;Montgomery
PA;PA100;Montgomery
PA;PA113;Montgomery
PA;PA152;Montgomery
PA;PA232;Montgomery
PA;PA252;Montgomery
PA;PA263;Montgomery
PA;PA309;Montgomery
PA;PA320;Montgomery
PA;PA332;Montgomery
PA;PA363;Montgomery
PA;PA463;Montgomery
PA;PA563;Montgomery
PA;PA611;Montgomery
PA;PA663;Montgomery
PA;I-80;Montour
PA;US11;Montour
PA;PA44;Montour
PA;PA45;Montour
PA;PA54;Montour
PA;PA254;Montour
PA;PA642;Montour
PA;I-78;Northampton
PA;US22;Northampton
PA;PA33;Northampton
PA;PA145;Northampton
PA;PA191;Northampton
PA;PA248;Northampton
PA;PA329;Northampton
PA;PA378;Northampton
PA;PA412;Northampton
PA;PA512;Northampton
PA;PA611;Northampton
PA;PA873;Northampton
PA;PA946;Northampton
PA;PA987;Northampton
PA;I-80;Northumberland
PA;I-180;Northumberland
PA;US11;Northumberland
PA;PA44;Northumberland
PA;PA45;Northumberland
PA;PA54;Northumberland
PA;PA61;Northumberland
PA;PA125;Northumberland
PA;PA147;Northumberland
PA;PA225;Northumberland
PA;PA254;Northumberland
PA;PA405;Northumberland
PA;PA487;Northumberland
PA;PA642;Northumberland
PA;PA890;Northumberland
PA;PA901;Northumberland
PA;US11;Perry
PA;US15;Perry
PA;US22;Perry
PA;US322;Perry
PA;PA17;Perry
PA;PA34;Perry
PA;PA74;Perry
PA;PA104;Perry
PA;PA233;Perry
PA;PA235;Perry
PA;PA274;Perry
PA;PA849;Perry
PA;PA850;Perry
PA;I-76;Philadelphia
PA;I-95;Philadelphia
PA;I-676;Philadelphia
PA;US1;Philadelphia
PA;US13;Philadelphia
PA;US30;Philadelphia
PA;PA3;Philadelphia
PA;PA63;Philadelphia
PA;PA73;Philadelphia
