region;route;county
AL;AL110;Montgomery
AL;AL126;Montgomery
AL;AL143;Montgomery
AL;AL152;Montgomery
AL;AL271;Montgomery
AL;AL293;Montgomery
AL;I-65;Morgan
AL;US31;Morgan
AL;US231;Morgan
AL;AL20;Morgan
AL;AL24;Morgan
AL;AL36;Morgan
AL;AL67;Morgan
AL;AL157;Morgan
AL;US80;Perry
AL;AL5;Perry
AL;AL14;Perry
AL;AL61;Perry
AL;AL175;Perry
AL;AL183;Perry
AL;AL219;Perry
AL;AL289;Perry
AL;US82;Pickens
AL;AL14;Pickens
AL;AL17;Pickens
AL;AL32;Pickens
AL;AL86;Pickens
AL;AL159;Pickens
AL;US29;Pike
AL;US231;Pike
AL;AL10;Pike
AL;AL87;Pike
AL;AL93;Pike
AL;AL125;Pike
AL;AL130;Pike
AL;AL167;Pike
AL;AL201;Pike
AL;AL223;Pike
AL;US431;Randolph
AL;AL22;Randolph
AL;AL48;Randolph
AL;AL77;Randolph
AL;US80;Russell
AL;US280;Russell
AL;US431;Russell
AL;AL26;Russell
AL;AL51;Russell
AL;AL165;Russell
AL;AL169;Russell
AL;AL208;Russell
AL;I-65;Shelby
AL;US31;Shelby
AL;US231;Shelby
AL;US280;Shelby
AL;AL25;Shelby
AL;AL70;Shelby
AL;AL76;Shelby
AL;AL119;Shelby
AL;AL139;Shelby
AL;AL145;Shelby
AL;AL155;Shelby
AL;AL261;Shelby
AL;I-20;St. Clair
AL;I-59;St. Clair
AL;US11;St. Clair
AL;US78;St. Clair
AL;US231;St. Clair
AL;US411;St. Clair
AL;AL23;St. Clair
AL;AL25;St. Clair
AL;AL34;St. Clair
AL;AL119;St. Clair
AL;AL144;St. Clair
AL;AL174;St. Clair
AL;I-20;Sumter
AL;I-59;Sumter
AL;US11;Sumter
AL;US80;Sumter
AL;AL17;Sumter
AL;AL28;Sumter
AL;AL39;Sumter
AL;AL116;Sumter
AL;I-20;Talladega
AL;US78;Talladega
AL;US231;Talladega
AL;US280;Talladega
AL;AL21;Talladega
AL;AL34;Talladega
AL;AL76;Talladega
AL;AL77;Talladega
AL;AL148;Talladega
AL;AL202;Talladega
AL;AL235;Talladega
AL;AL275;Talladega
AL;US280;Tallapoosa
AL;AL14;Tallapoosa
AL;AL22;Tallapoosa
AL;AL49;Tallapoosa
AL;AL50;Tallapoosa
AL;AL63;Tallapoosa
AL;AL120;Tallapoosa
AL;AL128;Tallapoosa
AL;AL259;Tallapoosa
AL;I-20;Tuscaloosa
AL;I-59;Tuscaloosa
AL;I-359;Tuscaloosa
AL;US11;Tuscaloosa
AL;US43;Tuscaloosa
AL;US82;Tuscaloosa
AL;AL5;Tuscaloosa
AL;AL69;Tuscaloosa
AL;AL171;Tuscaloosa
AL;AL215;Tuscaloosa
AL;AL216;Tuscaloosa
AL;AL297;Tuscaloosa
AL;AL300;Tuscaloosa
AL;I-22;Walker
AL;US78;Walker
AL;AL4;Walker
AL;AL5;Walker
AL;AL13;Walker
AL;AL18;Walker
AL;AL69;Walker
AL;AL102;Walker
AL;AL118;Walker
AL;AL124;Walker
AL;AL195;Walker
AL;AL257;Walker
AL;AL269;Walker
AL;US43;Washington
AL;US45;Washington
AL;AL17;Washington
AL;AL56;Washington
AL;AL5;Wilcox
AL;AL10;Wilcox
AL;AL21;Wilcox
AL;AL25;Wilcox
AL;AL28;Wilcox
AL;AL41;Wilcox
AL;AL47;Wilcox
AL;AL89;Wilcox
AL;AL162;Wilcox
AL;AL164;Wilcox
AL;AL221;Wilcox
AL;AL265;Wilcox
AL;US278;Winston
AL;AL5;Winston
AL;AL13;Winston
AL;AL33;Winston
AL;AL74;Winston
AL;AL195;Winston
AL;AL243;Winston
