region;route;county
SK;SK717;Lake of the Rivers
SK;SK2;Lakeland
SK;SK263;Lakeland
SK;SK264;Lakeland
SK;SK953;Lakeland
SK;SK5;Lakeside
SK;SK6;Lakeside
SK;SK640;Lakeside
SK;SK758;Lakeside
SK;SK761;Lakeside
SK;SK5;Lakeview
SK;SK35;Lakeview
SK;SK49;Lakeview
SK;SK758;Lakeview
SK;TCHSK;Langenburg
SK;SK8;Langenburg
SK;SK16;Langenburg
SK;SK80;Langenburg
SK;SK636;Langenburg
SK;SK20;Last Mountain Valley
SK;SK28;Laurier
SK;SK377;Laurier
SK;SK705;Laurier
SK;SK19;Lawtonia
SK;SK363;Lawtonia
SK;SK720;Lawtonia
SK;SK12;Leask
SK;SK40;Leask
SK;SK786;Leask
SK;SK792;Leask
SK;SK6;Leroy
SK;SK667;Leroy
SK;SK761;Leroy
SK;SK22;Lipton
SK;SK35;Lipton
SK;SK639;Lipton
SK;SK49;Livingston
SK;SK661;Livingston
SK;SK753;Livingston
SK;SK35;Lomond
SK;SK705;Lomond
SK;SK18;Lone Tree
SK;SK37;Lone Tree
SK;SK6;Longlaketon
SK;SK20;Longlaketon
SK;SK22;Longlaketon
SK;SK99;Longlaketon
SK;SK322;Longlaketon
SK;SK641;Longlaketon
SK;SK731;Longlaketon
SK;SK21;Loon Lake
SK;SK26;Loon Lake
SK;SK55;Loon Lake
SK;SK304;Loon Lake
SK;SK699;Loon Lake
SK;SK19;Loreburn
SK;SK44;Loreburn
SK;SK219;Loreburn
SK;SK749;Loreburn
SK;SK763;Lost River
SK;SK764;Lost River
SK;SK6;Lumsden
SK;SK11;Lumsden
SK;SK20;Lumsden
SK;SK54;Lumsden
SK;SK641;Lumsden
SK;SK729;Lumsden
SK;SK734;Lumsden
SK;SK40;Manitou Lake
SK;SK675;Manitou Lake
SK;SK680;Manitou Lake
SK;SK18;Mankota
SK;SK19;Mankota
SK;SK611;Mankota
SK;SK19;Maple Bush
SK;SK42;Maple Bush
SK;SK644;Maple Bush
SK;TCHSK;Maple Creek
SK;SK1;Maple Creek
SK;SK21;Maple Creek
SK;SK271;Maple Creek
SK;SK615;Maple Creek
SK;SK724;Maple Creek
SK;SK21;Mariposa
SK;SK51;Mariposa
SK;SK371;Mariposa
SK;SK658;Mariposa
SK;SK659;Mariposa
SK;SK2;Marquis
SK;SK42;Marquis
SK;SK202;Marquis
SK;SK301;Marquis
SK;SK643;Marquis
SK;SK4;Marriott
SK;SK7;Marriott
SK;SK31;Marriott
SK;SK768;Marriott
SK;TCHSK;Martin
SK;SK1;Martin
SK;SK601;Martin
SK;SK709;Martin
SK;TCHSK;Maryfield
SK;SK1;Maryfield
SK;SK8;Maryfield
SK;SK48;Maryfield
SK;SK600;Maryfield
SK;TCHSK;Mayfield
SK;SK16;Mayfield
SK;SK376;Mayfield
SK;SK687;Mayfield
SK;SK11;McCraney
SK;SK15;McCraney
SK;SK653;McCraney
SK;SK764;McCraney
SK;SK20;McKillop
SK;SK22;McKillop
SK;SK220;McKillop
SK;SK322;McKillop
SK;SK731;McKillop
SK;SK10;McLeod
SK;SK22;McLeod
SK;SK47;McLeod
SK;SK617;McLeod
SK;SK618;McLeod
SK;SK4;Meadow Lake
SK;SK55;Meadow Lake
SK;SK224;Meadow Lake
SK;SK304;Meadow Lake
SK;SK698;Meadow Lake
SK;SK779;Meadow Lake
SK;SK799;Meadow Lake
SK;SK903;Meadow Lake
SK;SK904;Meadow Lake
SK;SK941;Meadow Lake
SK;SK943;Meadow Lake
SK;SK951;Meadow Lake
SK;SK3;Medstead
SK;SK794;Medstead
SK;SK324;Meeting Lake
SK;SK376;Meeting Lake
SK;SK378;Meeting Lake
SK;SK686;Meeting Lake
SK;SK4;Meota
SK;SK26;Meota
SK;SK204;Meota
SK;SK674;Meota
SK;SK697;Meota
SK;SK769;Meota
SK;SK3;Mervin
SK;SK26;Mervin
SK;SK303;Mervin
SK;SK794;Mervin
SK;SK795;Mervin
SK;SK796;Mervin
SK;SK15;Milden
SK;SK42;Milden
SK;SK44;Milden
SK;SK655;Milden
SK;SK7;Milton
SK;SK44;Milton
SK;SK317;Milton
SK;SK32;Miry Creek
SK;SK738;Miry Creek
SK;SK4;Monet
SK;SK44;Monet
SK;SK664;Monet
SK;SK751;Monet
SK;SK752;Monet
SK;SK48;Montmatre
SK;SK606;Montmatre
SK;SK617;Montmatre
SK;SK619;Montmatre
SK;SK7;Montrose
SK;SK45;Montrose
SK;SK9;Moose Creek
SK;SK361;Moose Creek
SK;SK603;Moose Creek
