region;route;county
MB;MB245;Norfolk-Treherne
MB;MB305;Norfolk-Treherne
MB;MB350;Norfolk-Treherne
MB;MB449;Norfolk-Treherne
MB;MB6;North Central Manitoba Unorganized
MB;MB280;North Central Manitoba Unorganized
MB;MB373;North Central Manitoba Unorganized
MB;MB374;North Central Manitoba Unorganized
MB;MB375;North Central Manitoba Unorganized
MB;MB391;North Central Manitoba Unorganized
MB;TCHMB;North Cypress-Langford
MB;MB1;North Cypress-Langford
MB;MB5;North Cypress-Langford
MB;MB16;North Cypress-Langford
MB;MB351;North Cypress-Langford
MB;MB352;North Cypress-Langford
MB;MB353;North Cypress-Langford
MB;MB464;North Cypress-Langford
MB;MB465;North Cypress-Langford
MB;TCHMB;North Norfolk
MB;MB1;North Norfolk
MB;MB34;North Norfolk
MB;MB242;North Norfolk
MB;MB350;North Norfolk
MB;MB352;North Norfolk
MB;MB2;Oakland
MB;MB10;Oakland
MB;MB340;Oakland
MB;MB344;Oakland
MB;MB346;Oakland
MB;MB348;Oakland
MB;MB453;Oakland
MB;TCHMB;Oakview
MB;MB10;Oakview
MB;MB16;Oakview
MB;MB24;Oakview
MB;MB250;Oakview
MB;MB270;Oakview
MB;MB354;Oakview
MB;MB355;Oakview
MB;MB469;Oakview
MB;MB3;Pembina
MB;MB31;Pembina
MB;MB201;Pembina
MB;MB240;Pembina
MB;MB242;Pembina
MB;MB244;Pembina
MB;MB528;Pembina
MB;MB12;Piney
MB;MB89;Piney
MB;MB201;Piney
MB;MB203;Piney
MB;MB210;Piney
MB;MB308;Piney
MB;MB310;Piney
MB;MB404;Piney
MB;MB2;Pipestone
MB;MB83;Pipestone
MB;MB255;Pipestone
MB;MB256;Pipestone
MB;TCHMB;Portage la Prairie
MB;MB1;Portage la Prairie
MB;MB13;Portage la Prairie
MB;MB16;Portage la Prairie
MB;MB26;Portage la Prairie
MB;MB227;Portage la Prairie
MB;MB240;Portage la Prairie
MB;MB242;Portage la Prairie
MB;MB305;Portage la Prairie
MB;MB331;Portage la Prairie
MB;MB411;Portage la Prairie
MB;MB430;Portage la Prairie
MB;MB18;Prairie Lakes
MB;MB23;Prairie Lakes
MB;MB253;Prairie Lakes
MB;MB344;Prairie Lakes
MB;MB346;Prairie Lakes
MB;MB458;Prairie Lakes
MB;TCHMB;Prairie View
MB;MB16;Prairie View
MB;MB24;Prairie View
MB;MB42;Prairie View
MB;MB83;Prairie View
MB;MB254;Prairie View
MB;MB264;Prairie View
MB;MB355;Prairie View
MB;MB359;Prairie View
MB;MB467;Prairie View
MB;MB472;Prairie View
MB;MB474;Prairie View
MB;MB476;Prairie View
MB;MB568;Prairie View
MB;TCHMB;Reynolds
MB;MB1;Reynolds
MB;MB11;Reynolds
MB;MB15;Reynolds
MB;MB44;Reynolds
MB;MB210;Reynolds
MB;MB307;Reynolds
MB;MB308;Reynolds
MB;MB404;Reynolds
MB;MB503;Reynolds
MB;MB505;Reynolds
MB;MB506;Reynolds
MB;MB14;Rhineland
MB;MB30;Rhineland
MB;MB201;Rhineland
MB;MB243;Rhineland
MB;MB305;Rhineland
MB;MB421;Rhineland
MB;MB521;Rhineland
MB;MB524;Rhineland
MB;MB45;Riding Mountain West
MB;MB83;Riding Mountain West
MB;MB264;Riding Mountain West
MB;MB366;Riding Mountain West
MB;MB476;Riding Mountain West
MB;MB478;Riding Mountain West
MB;MB482;Riding Mountain West
MB;MB547;Riding Mountain West
MB;MB549;Riding Mountain West
MB;MB582;Riding Mountain West
MB;MB584;Riding Mountain West
MB;MB592;Riding Mountain West
MB;MB59;Ritchot
MB;MB75;Ritchot
MB;MB200;Ritchot
MB;MB210;Ritchot
MB;MB246;Ritchot
MB;MB247;Ritchot
MB;MB305;Ritchot
MB;MB311;Ritchot
MB;MB405;Ritchot
MB;MB25;Riverdale
MB;MB250;Riverdale
MB;MB259;Riverdale
MB;MB354;Riverdale
MB;MB564;Riverdale
MB;MB5;Roblin
MB;MB83;Roblin
MB;MB363;Roblin
MB;MB367;Roblin
MB;MB482;Roblin
MB;MB484;Roblin
MB;MB583;Roblin
MB;MB584;Roblin
MB;MB591;Roblin
MB;MB592;Roblin
MB;MB593;Roblin
MB;MB594;Roblin
MB;MB6;Rockwood
MB;MB7;Rockwood
MB;MB17;Rockwood
MB;MB67;Rockwood
MB;MB220;Rockwood
MB;MB229;Rockwood
MB;MB236;Rockwood
MB;MB322;Rockwood
MB;MB323;Rockwood
MB;MB415;Rockwood
MB;MB3;Roland
MB;MB23;Roland
MB;MB306;Roland
MB;MB428;Roland
MB;MB5;Rosedale
MB;MB261;Rosedale
MB;MB265;Rosedale
MB;MB352;Rosedale
MB;MB357;Rosedale
MB;MB471;Rosedale
MB;MB45;Rossburn
MB;MB264;Rossburn
MB;MB359;Rossburn
MB;MB566;Rossburn
MB;MB577;Rossburn
MB;MB6;Rosser
MB;MB7;Rosser
MB;MB101;Rosser
MB;MB190;Rosser
MB;MB221;Rosser
MB;MB236;Rosser
MB;MB248;Rosser
MB;MB322;Rosser
MB;MB334;Rosser
MB;WR90;Rosser
MB;TCHMB;Russell-Bunscarth
MB;MB16;Russell-Bunscarth
MB;MB41;Russell-Bunscarth
MB;MB45;Russell-Bunscarth
MB;MB83;Russell-Bunscarth
MB;MB264;Russell-Bunscarth
MB;MB359;Russell-Bunscarth
MB;MB478;Russell-Bunscarth
MB;MB579;Russell-Bunscarth
MB;TCHMB;Sifton
MB;MB1;Sifton
MB;MB2;Sifton
MB;MB21;Sifton
MB;MB254;Sifton
MB;MB255;Sifton
MB;MB543;Sifton
MB;MB2;Souris-Glenwood
MB;MB22;Souris-Glenwood
MB;MB250;Souris-Glenwood
MB;MB347;Souris-Glenwood
MB;MB348;Souris-Glenwood
MB;TCHMB;Springfield
MB;MB1;Springfield
MB;MB12;Springfield
MB;MB15;Springfield
MB;MB59;Springfield
MB;MB100;Springfield
MB;MB101;Springfield
MB;MB206;Springfield
MB;MB207;Springfield
MB;MB213;Springfield
MB;MB302;Springfield
MB;WR115;Springfield
MB;MB4;St. Andrews
MB;MB8;St. Andrews
MB;MB9;St. Andrews
MB;MB17;St. Andrews
MB;MB27;St. Andrews
MB;MB44;St. Andrews
MB;MB67;St. Andrews
MB;MB204;St. Andrews
MB;MB225;St. Andrews
MB;MB229;St. Andrews
MB;MB230;St. Andrews
MB;MB232;St. Andrews
MB;MB238;St. Andrews
MB;MB320;St. Andrews
MB;MB410;St. Andrews
MB;MB4;St. Clements
MB;MB12;St. Clements
MB;MB44;St. Clements
MB;MB59;St. Clements
MB;MB202;St. Clements
MB;MB204;St. Clements
MB;MB206;St. Clements
MB;MB212;St. Clements
MB;MB317;St. Clements
MB;MB319;St. Clements
MB;MB500;St. Clements
MB;MB508;St. Clements
MB;MB509;St. Clements
MB;TCHMB;St. Francois Xavier
MB;MB1;St. Francois Xavier
MB;MB26;St. Francois Xavier
MB;MB248;St. Francois Xavier
MB;MB6;St. Laurent
MB;MB229;St. Laurent
MB;MB415;St. Laurent
MB;MB518;St. Laurent
MB;MB3;Stanley
MB;MB14;Stanley
MB;MB23;Stanley
MB;MB32;Stanley
MB;MB201;Stanley
MB;MB243;Stanley
MB;MB338;Stanley
MB;MB428;Stanley
MB;MB432;Stanley
MB;MB521;Stanley
MB;TCHMB;Ste. Anne
MB;MB1;Ste. Anne
MB;MB12;Ste. Anne
MB;MB207;Ste. Anne
MB;MB210;Ste. Anne
MB;MB302;Ste. Anne
MB;MB311;Ste. Anne
MB;MB5;Ste. Rose
MB;MB68;Ste. Rose
MB;MB276;Ste. Rose
MB;MB360;Ste. Rose
MB;MB480;Ste. Rose
MB;MB12;Stuartburn
MB;MB201;Stuartburn
MB;MB203;Stuartburn
MB;MB209;Stuartburn
MB;MB302;Stuartburn
MB;MB10;Swan Valley West
MB;MB49;Swan Valley West
MB;MB83;Swan Valley West
MB;MB266;Swan Valley West
MB;MB275;Swan Valley West
MB;MB279;Swan Valley West
MB;MB486;Swan Valley West
MB;MB487;Swan Valley West
MB;MB488;Swan Valley West
MB;MB588;Swan Valley West
