region;route;county
NE;I-80;Sarpy
NE;US6;Sarpy
NE;US34;Sarpy
NE;US75;Sarpy
NE;NE31;Sarpy
NE;NE50;Sarpy
NE;NE85;Sarpy
NE;NE370;Sarpy
NE;US6;Saunders
NE;US77;Saunders
NE;NE64;Saunders
NE;NE66;Saunders
NE;NE79;Saunders
NE;NE92;Saunders
NE;NE109;Saunders
NE;S78B;Saunders
NE;S78C;Saunders
NE;S78D;Saunders
NE;S78E;Saunders
NE;S78F;Saunders
NE;S78H;Saunders
NE;S78J;Saunders
NE;US26;Scotts Bluff
NE;NE29;Scotts Bluff
NE;NE71;Scotts Bluff
NE;NE92;Scotts Bluff
NE;L79E;Scotts Bluff
NE;S79H;Scotts Bluff
NE;I-80;Seward
NE;US6;Seward
NE;US34;Seward
NE;NE15;Seward
NE;NE103;Seward
NE;L80E;Seward
NE;L80F;Seward
NE;L80G;Seward
NE;L80H;Seward
NE;S76A;Seward
NE;S80B;Seward
NE;S80C;Seward
NE;S80D;Seward
NE;US20;Sheridan
NE;NE2;Sheridan
NE;NE27;Sheridan
NE;NE87;Sheridan
NE;NE250;Sheridan
NE;NE2;Sherman
NE;NE10;Sherman
NE;NE58;Sherman
NE;NE68;Sherman
NE;NE92;Sherman
NE;L82A;Sherman
NE;US20;Sioux
NE;US26;Sioux
NE;NE2;Sioux
NE;NE29;Sioux
NE;NE71;Sioux
NE;US275;Stanton
NE;NE15;Stanton
NE;NE24;Stanton
NE;NE32;Stanton
NE;NE35;Stanton
NE;NE57;Stanton
NE;US81;Thayer
NE;US136;Thayer
NE;NE4;Thayer
NE;NE5;Thayer
NE;NE8;Thayer
NE;NE53;Thayer
NE;L85F;Thayer
NE;S85A;Thayer
NE;S85B;Thayer
NE;S85C;Thayer
NE;S85D;Thayer
NE;S85E;Thayer
NE;S85H;Thayer
NE;US83;Thomas
NE;NE2;Thomas
NE;S86A;Thomas
NE;S86B;Thomas
NE;US75;Thurston
NE;US77;Thurston
NE;NE9;Thurston
NE;NE16;Thurston
NE;NE94;Thurston
NE;S87A;Thurston
NE;S87B;Thurston
NE;NE11;Valley
NE;NE22;Valley
NE;NE58;Valley
NE;NE70;Valley
NE;US30;Washington
NE;US75;Washington
NE;NE31;Washington
NE;NE91;Washington
NE;NE133;Washington
NE;S28J;Washington
NE;S89A;Washington
NE;NE15;Wayne
NE;NE16;Wayne
NE;NE35;Wayne
NE;NE57;Wayne
NE;NE98;Wayne
NE;S90A;Wayne
NE;S90B;Wayne
NE;US136;Webster
NE;US281;Webster
NE;NE4;Webster
NE;NE78;Webster
NE;S91A;Webster
NE;S91B;Webster
NE;US281;Wheeler
NE;NE70;Wheeler
NE;I-80;York
NE;US34;York
NE;US81;York
NE;NE69;York
NE;L93B;York
NE;S93A;York
NE;S93C;York
NE;S93D;York
NE;S93F;York
