systemName;region;route
usapr;PR;PR4443
usapr;PR;PR4444
usapr;PR;PR4445
usapr;PR;PR4446
usapr;PR;PR4451
usapr;PR;PR4453
usapr;PR;PR4457
usapr;PR;PR4458
usapr;PR;PR4466
usapr;PR;PR4467
usapr;PR;PR4472
usapr;PR;PR4474
usapr;PR;PR4475
usapr;PR;PR4476
usapr;PR;PR4484
usapr;PR;PR4485
usapr;PR;PR4486
usapr;PR;PR4488
usapr;PR;PR4489
usapr;PR;PR4490
usapr;PR;PR4491
usapr;PR;PR4494
usapr;PR;PR5011
usapr;PR;PR5139
usapr;PR;PR5141
usapr;PR;PR5144
usapr;PR;PR5149
usapr;PR;PR5150
usapr;PR;PR5155
usapr;PR;PR5156
usapr;PR;PR5501
usapr;PR;PR5502
usapr;PR;PR5503
usapr;PR;PR5506
usapr;PR;PR5507
usapr;PR;PR5509
usapr;PR;PR5510
usapr;PR;PR5511
usapr;PR;PR5512
usapr;PR;PR5513
usapr;PR;PR5514
usapr;PR;PR5516
usapr;PR;PR5518
usapr;PR;PR5519
usapr;PR;PR5520
usapr;PR;PR5521
usapr;PR;PR5523
usapr;PR;PR5525
usapr;PR;PR5527
usapr;PR;PR5538
usapr;PR;PR5550
usapr;PR;PR5552
usapr;PR;PR5553
usapr;PR;PR5555
usapr;PR;PR5556
usapr;PR;PR5557
usapr;PR;PR5558
usapr;PR;PR5559
usapr;PR;PR5561
usapr;PR;PR5562
usapr;PR;PR5567
usapr;PR;PR5568
usapr;PR;PR6103
usapr;PR;PR6106
usapr;PR;PR6109
usapr;PR;PR6111
usapr;PR;PR6121
usapr;PR;PR6132
usapr;PR;PR6140
usapr;PR;PR6165
usapr;PR;PR6602
usapr;PR;PR6603
usapr;PR;PR6609
usapr;PR;PR6612
usapr;PR;PR6613
usapr;PR;PR6614
usapr;PR;PR6615
usapr;PR;PR6616
usapr;PR;PR6617
usapr;PR;PR6618
usapr;PR;PR6619
usapr;PR;PR6620
usapr;PR;PR6621
usapr;PR;PR6622
usapr;PR;PR6623
usapr;PR;PR6626
usapr;PR;PR6632
usapr;PR;PR6633
usapr;PR;PR6634
usapr;PR;PR6642
usapr;PR;PR6645
usapr;PR;PR6659
usapr;PR;PR6668
usapr;PR;PR6670
usapr;PR;PR6671
usapr;PR;PR6677
usapr;PR;PR6678
usapr;PR;PR6681
usapr;PR;PR6684
usapr;PR;PR6685
usapr;PR;PR6686
usapr;PR;PR6690
